#Year,Title,Genre,Studio,Cast,Level,
2006,Wristcutters: A Love Story,,Autonomous Films,"Patrick Fugit, Shannyn Sossamon",1,
2006,Annapolis,,Touchstone Pictures,"James Franco, Tyrese Gibson, Jordana Brewster",0,
2006,Big Momma's House 2,,20th Century Fox,"Martin Lawrence, Nia Long",2,
2006,Nanny McPhee,,Universal Studios,"Emma Thompson, Colin Firth, Angela Lansbury",1,
2006,Something New,,Focus Features,"Sanaa Lathan, Simon Baker, Mike Epps",1,
2006,When a Stranger Calls,,Screen Gems,"Camilla Belle, Katie Cassidy",1,
2006,Curious George,,Universal Studios,"Will Ferrell, Drew Barrymore, David Cross, Eugene Levy, Joan Plowright, Dick Van Dyke",0,
2006,Final Destination 3,,New Line Cinema,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson, Amanda Crew",2,
2006,Firewall,,Warner Bros.,"Harrison Ford, Paul Bettany, Virginia Madsen",2,
2006,The Pink Panther,,MGM/Columbia,"Steve Martin, Kevin Kline, Beyoncé Knowles, Kristin Chenoweth",2,
2006,Date Movie,,20th Century Fox,"Alyson Hannigan, Jennifer Coolidge, Carmen Electra",1,
2006,Eight Below,,Walt Disney Pictures,"Paul Walker, Jason Biggs",1,
2006,Freedomland,,Columbia Pictures,"Samuel L. Jackson, Julianne Moore, Edie Falco, Ron Eldard",2,
2006,Doogal,,The Weinstein Company,"Daniel Tay, Jimmy Fallon, Whoopi Goldberg, Jon Stewart, William H. Macy, Chevy Chase, Kevin Smith,Ian McKellen, Judi Dench, Kylie Minogue, Bill Hader",1,
2006,Madea's Family Reunion,,Lions Gate Entertainment,Tyler Perry,2,
2006,Running Scared,,New Line Cinema,"Paul Walker, Cameron Bright, Vera Farmiga",1,
2006,Disaster Zone: Volcano in New York,,"Marvista Entertainment
Echo Bridge Home Entertainment","Costas Mandylor, Alexandra Paul, Michael Ironside",2,
2006,16 Blocks,,Warner Bros.,"Bruce Willis, Mos Def",1,
2006,Aquamarine,,20th Century Fox,"Sara Paxton, Emma Roberts, JoJo",2,
2006,Dave Chappelle's Block Party,,Rogue Pictures,"Dave Chappelle, Kanye West, Mos Def",1,
2006,Ultraviolet,,Screen Gems,"Milla Jovovich, Cameron Bright, Nick Chinlund",2,
2006,Failure to Launch,,Paramount Pictures,"Matthew McConaughey, Sarah Jessica Parker, Kathy Bates",1,
2006,The Hills Have Eyes,,Fox Searchlight Pictures,"Vinessa Shaw, Kathleen Quinlan, Aaron Stanford, Emilie de Ravin",2,
2006,The Shaggy Dog,,Walt Disney Pictures,"Tim Allen, Kristin Davis, Danny Glover, Robert Downey, Jr., Spencer Breslin",1,
2006,She's the Man,,DreamWorks,"Amanda Bynes, Channing Tatum",0,
2006,Thank You for Smoking,,Fox Searchlight Pictures,"Aaron Eckhart, Maria Bello, Katie Holmes",0,
2006,V for Vendetta,,Warner Bros.,"Natalie Portman, Hugo Weaving",1,
2006,Inside Man,,Universal Studios,"Denzel Washington, Clive Owen, Jodie Foster",2,
2006,Larry the Cable Guy: Health Inspector,,Lions Gate Entertainment,Larry the Cable Guy,0,
2006,Stay Alive,,Hollywood Pictures,"Jon Foster, Samaire Armstrong, Frankie Muniz",1,
2006,Unidentified,,Five & Two Pictures,"Jonathan Aube, Josh Adamson, Michael Blain-Rozgay, Rebecca St. James",2,
2006,ATL,,Warner Bros.,"T.I., Lauren London, Evan Ross, Big Boi, Keith David, Jason Weaver, Jackie Long",1,
2006,Basic Instinct 2,,Columbia Pictures,"Sharon Stone, David Morrissey, Charlotte Rampling, David Thewlis",2,
2006,Ice Age: The Meltdown,,20th Century Fox / Blue Sky,"Ray Romano, John Leguizamo, Denis Leary, Queen Latifah, Seann William Scott, Josh Peck, Jay Leno",1,
2006,Slither,,Universal Studios,"Nathan Fillion, Elizabeth Banks, Michael Rooker",0,
2006,The Benchwarmers,,Revolution Studios,"Rob Schneider, David Spade, Jon Heder, Jon Lovitz",1,
2006,Friends with Money,,Sony Pictures Classics,"Jennifer Aniston, Frances McDormand, Catherine Keener, Joan Cusack",2,
2006,Lucky Number Slevin,,The Weinstein Company,"Josh Hartnett, Lucy Liu, Ben Kingsley, Bruce Willis",1,
2006,Phat Girlz,,Fox Searchlight Pictures,Mo'Nique,2,
2006,Take the Lead,,New Line Cinema,"Antonio Banderas, Yaya DaCosta, Alfre Woodard",2,
2006,Scary Movie 4,,Dimension Films,"Anna Faris, Regina Hall, Charlie Sheen, Leslie Nielsen, Bill Pullman, Carmen Electra",1,
2006,The Wild,,Walt Disney Pictures,"Kiefer Sutherland, William Shatner, Greg Cipes, Eddie Izzard, Janeane Garofalo, Richard Kind",1,
2006,American Dreamz,,Universal Studios,"Hugh Grant, Mandy Moore, Dennis Quaid",1,
2006,The Sentinel,,20th Century Fox,"Michael Douglas, Kiefer Sutherland, Kim Basinger, Eva Longoria",2,
2006,Silent Hill,,Tristar Pictures,"Radha Mitchell, Sean Bean, Deborah Kara Unger, Laurie Holden, Jodelle Ferland, Alice Krige",1,
2006,Akeelah and the Bee,,Lions Gate Entertainment,"Keke Palmer, Laurence Fishburne, Angela Bassett",2,
2006,Alien Autopsy,,Warner Bros.,"Ant McPartlin, Declan Donnelly (Ant & Dec), Bill Pullman, Jimmy Carr",1,
2006,Stick It,,Touchstone Pictures,"Missy Peregrym, Jeff Bridges, Vanessa Lengies",2,
2006,United 93,,Universal Studios,"David Rasche, Rebecca Schull, Denny Dillon",1,
2006,RV,,Columbia Pictures,"Robin Williams, Josh Hutcherson, Cheryl Hines",0,
2006,An American Haunting,,Freestyle Releasing,"Donald Sutherland, Sissy Spacek, James D'Arcy",2,
2006,Art School Confidential,,United Artists,"Max Minghella, John Malkovich, Jim Broadbent, Anjelica Huston, Joel Moore",1,
2006,Hoot,,New Line Cinema,"Logan Lerman, Brie Larson, Luke Wilson",1,
2006,Mission: Impossible III,,Paramount Pictures,"Tom Cruise, Jonathan Rhys Meyers, Michelle Monaghan, Philip Seymour Hoffman, Keri Russell, Maggie Q",1,
2006,Goal!,,Touchstone Pictures,"Kuno Becker, Marcel Iureş, Anna Friel",2,
2006,Just My Luck,,20th Century Fox,"Lindsay Lohan, Chris Pine, Faizon Love, Samaire Armstrong",0,
2006,Poseidon,,Warner Bros.,"Kurt Russell, Josh Lucas, Richard Dreyfuss, Jacinda Barrett, Emmy Rossum, Mike Vogel, Kevin Dillon,Stacy Ferguson",1,
2006,The Da Vinci Code,,Columbia Pictures,"Tom Hanks, Ian McKellen, Audrey Tautou, Paul Bettany, Alfred Molina; Ron Howard (director)",1,
2006,Over the Hedge,,Paramount Pictures /DreamWorks Animation,"Bruce Willis, Garry Shandling, Steve Carell, William Shatner, Avril Lavigne, Wanda Sykes",2,
2006,See No Evil,,Lions Gate Entertainment,"Glenn Jacobs, Rachael Taylor",2,
2006,X-Men: The Last Stand,,20th Century Fox,"Hugh Jackman, Halle Berry, Ian McKellen, Patrick Stewart, Famke Janssen, Kelsey Grammer, Anna Paquin",1,
2006,The Break-Up,,Universal Studios,"Jennifer Aniston, Vince Vaughn",2,
2006,The Omen,,20th Century Fox,"Liev Schreiber, Julia Stiles, Mia Farrow, David Thewlis",1,
2006,Cars,,"Walt Disney Pictures
Pixar","Owen Wilson, Paul Newman, Bonnie Hunt, Larry the Cable Guy, John Ratzenberger, Jeremy Clarkson",2,
2006,A Prairie Home Companion,,Pictureshouse,"Garrison Keillor, Lindsay Lohan, Meryl Streep, Tommy Lee Jones, Virginia Madsen; Robert Altman(director)",0,
2006,The Fast and the Furious: Tokyo Drift,,Universal Studios,"Lucas Black, Bow Wow, Zachery Ty Bryan",1,
2006,Garfield: A Tail of Two Kitties,,20th Century Fox,"Breckin Meyer, Jennifer Love Hewitt",1,
2006,The Lake House,,Warner Bros.,"Keanu Reeves, Sandra Bullock",2,
2006,Nacho Libre,,Paramount Pictures,Jack Black,1,
2006,Click,,Columbia Pictures,"Adam Sandler, Christopher Walken, Kate Beckinsale",2,
2006,Waist Deep,,Focus Features,"Tyrese Gibson, Meagan Good, The Game, Larenz Tate",0,
2006,Superman Returns,,Warner Bros.,"Brandon Routh, Kevin Spacey, Kate Bosworth, Parker Posey, James Marsden, Frank Langella",0,
2006,The Devil Wears Prada,,20th Century Fox,"Anne Hathaway, Meryl Streep, Emily Blunt, Stanley Tucci, Adrian Grenier, Simon Baker",1,
2006,Pirates of the Caribbean: Dead Man's Chest,,Walt Disney Pictures,"Johnny Depp, Orlando Bloom, Keira Knightley, Jack Davenport, Stellan Skarsgård, Bill Nighy, Naomie Harris Kevin McNally, Lee Arenberg, Mackenzie Crook, Tom Hollander, Geoffrey Rush",2,
2006,Little Man,,Revolution Studios,"Shawn Wayans, Marlon Wayans, Kerry Washington",0,
2006,"You, Me and Dupree",,Universal Studios,"Owen Wilson, Kate Hudson, Matt Dillon, Michael Douglas",1,
2006,Clerks II,,The Weinstein Company,"Brian O'Halloran, Jeff Anderson, Rosario Dawson, Jason Mewes, Kevin Smith",0,
2006,Lady in the Water,,Warner Bros.,"Paul Giamatti, Bryce Dallas Howard, Bob Balaban",1,
2006,Monster House,,Columbia Pictures,"Mitchel Musso, Spencer Locke",0,
2006,My Super Ex-Girlfriend,,20th Century Fox,"Uma Thurman, Luke Wilson, Anna Faris",1,
2006,Little Miss Sunshine,,Fox Searchlight Pictures,"Greg Kinnear, Steve Carell, Toni Collette, Abigail Breslin, Alan Arkin, Paul Dano",2,
2006,The Ant Bully,,Warner Bros. / Legendary Pictures,"Julia Roberts, Nicolas Cage, Meryl Streep, Paul Giamatti",0,
2006,John Tucker Must Die,,20th Century Fox,"Jesse Metcalfe, Ashanti, Sophia Bush, Brittany Snow, Arielle Kebbel, Jenny McCarthy",1,
2006,Miami Vice,,Universal Studios,"Colin Farrell, Jamie Foxx, Gong Li, Justin Theroux, Naomie Harris, Ciarán Hinds",2,
2006,Scoop,,BBC Films,"Scarlett Johansson, Woody Allen, Hugh Jackman, Ian McShane",0,
2006,Barnyard,,Paramount / Nickelodeon,"Kevin James, Courteney Cox, Wanda Sykes,",1,
2006,The Descent,,Lions Gate Entertainment,"MyAnna Buring, Nora-Jane Noone, Alex Reid",0,
2006,The Night Listener,,Miramax Films,"Robin Williams, Toni Collette, Bobby Cannavale",1,
2006,Talladega Nights: The Ballad of Ricky Bobby,,Columbia Pictures,"Will Ferrell, John C. Reilly, Sacha Baron Cohen",0,
2006,World Trade Center,,20th Century Fox /Paramount,"Nicolas Cage, Maria Bello, Maggie Gyllenhaal, Michael Peña, Stephen Dorff, Oliver Stone (director)",1,
2006,Pulse,,Dimension Films,"Christina Milian, Kristen Bell, Ian Somerhalder",2,
2006,Step Up,,Touchstone Pictures,Channing Tatum,0,
2006,Zoom,,Revolution Studios,"Tim Allen, Chevy Chase, Courteney Cox, Rip Torn, Spencer Breslin, Kevin Zegers, Michael Cassidy",1,
2006,Accepted,,Universal Studios,"Justin Long, Blake Lively",1,
2006,Kenny,,,Shane Jacobson,2,
2006,The Illusionist ‡,,Yari Film Group,"Edward Norton, Jessica Biel, Paul Giamatti",2,
2006,Material Girls,,Metro-Goldwyn-Mayer,"Hilary Duff, Haylie Duff, Anjelica Huston, Brent Spiner, Lukas Haas",2,
2006,Snakes on a Plane,,New Line Cinema,"Samuel L. Jackson, Nathan Phillips, Julianna Margulies, Rachel Blanchard",1,
2006,Beerfest,,Warner Bros.,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske",0,
2006,How to Eat Fried Worms,,New Line Cinema,"Luke Benward, Adam Hicks",1,
2006,Idlewild,,Universal Studios,"Macy Gray, Terrence Howard, Patti LaBelle, Ving Rhames, Cicely Tyson, Ben Vereen",2,
2006,Invincible,,Walt Disney Pictures,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Michael Rispoli",1,
2006,Idiocracy,,20th Century Fox,"Luke Wilson, Maya Rudolph, Dax Shepard, Terry Alan Crews",2,
2006,Crank,,Lions Gate Entertainment,"Jason Statham, Amy Smart, Efren Ramirez, Dwight Yoakam",1,
2006,Crossover,,Tristar Pictures,Anthony Mackie,2,
2006,The Wicker Man,,Warner Bros.,"Nicolas Cage, Ellen Burstyn, Leelee Sobieski",1,
2006,The Covenant,,Screen Gems /Paramount,"Toby Hemingway, Chace Crawford, Steven Strait, Taylor Kitsch, Laura Ramsey",0,
2006,Hollywoodland,,Focus Features,"Adrien Brody, Ben Affleck, Diane Lane, Bob Hoskins, Robin Tunney",0,
2006,Tom-Yum-Goong,,The Weinstein Company,"Tony Jaa, Nathan Jones",1,
2006,The Black Dahlia,,Universal Studios,"Josh Hartnett, Aaron Eckhart, Scarlett Johansson, Hilary Swank, Fiona Shaw; Brian De Palma (director)",2,
2006,Everyone's Hero,,20th Century Fox,"Jake T. Austin, William H. Macy, Rob Reiner, Whoopi Goldberg, Raven-Symoné, Brian Dennehy, Mandy Patinkin, Robert Wagner, Forest Whitaker, Robin Williams, Dana Reeve, Richard Kind, Joe Torre",2,
2006,Gridiron Gang,,Columbia Pictures,"The Rock, Xzibit, L. Scott Caldwell",1,
2006,The Last Kiss,,DreamWorks,"Zach Braff, Jacinda Barrett, Rachel Bilson",2,
2006,Ultraman Mebius & Ultraman Brothers,,Shochiku,"Shunji Igarashi, Masaki Nishina, Minoru Tanaka, Ai Saikawa, Daisuke Watanabe, Kenta Uchino, Misato Hirata",1,
2006,All the King's Men,,Columbia Pictures,"Sean Penn, Jude Law, Kate Winslet, Anthony Hopkins, James Gandolfini, Patricia Clarkson, Mark Ruffalo",2,
2006,Fearless,,Rogue Pictures,"Jet Li, Collin Chou",1,
2006,Flyboys,,Metro-Goldwyn-Mayer,"James Franco, Jean Reno, Martin Henderson",2,
2006,Jackass Number Two,,Paramount / MTV Films,"Johnny Knoxville, Chris Pontius, Bam Margera, Preston Lacy, Ryan Dunn, Brandon DiCamillo, Wee Man",1,
2006,Facing the Giants,,Samuel Goldwyn Films,"Alex Kendrick, Shannen Fields, James Blackwell, Jim McBride, Jason McLeod, Erin Bethea",1,
2006,The Guardian,,Touchstone Pictures,"Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller",2,
2006,Open Season,,Columbia Pictures,"Martin Lawrence, Ashton Kutcher, Gary Sinise, Debra Messing, Billy Connolly, Jon Favreau, Georgia Engel",0,
2006,School for Scoundrels,,The Weinstein Company,"Jacinda Barrett, Jon Heder, Billy Bob Thornton",1,
2006,The Queen,,Miramax Films,"Helen Mirren, James Cromwell, Michael Sheen, Helen McCrory, Stephen Frears (director)",2,
2006,The Departed,,Warner Bros.,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Ray Winstone, Martin Sheen, Vera Farmiga, Alec Baldwin, Martin Scorsese (director)",1,
2006,Employee of the Month,,Lions Gate Entertainment,"Dane Cook, Jessica Simpson, Dax Shepard",2,
2006,The Texas Chainsaw Massacre: The Beginning,,New Line Cinema /Platinum Dunes,"Andrew Bryniarski, Jordana Brewster, Matthew Bomer, Diora Baird, Taylor Handley, R. Lee Ermey",1,
2006,Trailer Park Boys: The Movie,,Alliance Atlantis,"John Paul Tremblay, Robb Wells, John Dunsworth, Jonathan Torrens",2,
2006,The Grudge 2,,Columbia Pictures,"Sarah Michelle Gellar, Amber Tamblyn, Arielle Kebbel, Sarah Roemer, Teresa Palmer",1,
2006,Man of the Year,,Universal Studios,"Robin Williams, Laura Linney, Barry Levinson (director)",2,
2006,The Marine,,20th Century Fox,"John Cena, Robert Patrick, Kelly Carlson, Jeff Chase",2,
2006,One Night with the King,,Gener8Xion Entertainment,"Tiffany Dupont, Omar Sharif, Peter O'Toole, John Rhys-Davies, Luke Goss",1,
2006,Flags of Our Fathers,,DreamWorks Pictures /Warner Bros.,"Paul Walker, Ryan Phillippe, Neal McDonough, Jesse Bradford, Adam Beach, Jamie Bell, Benjamin Walker, John Benjamin Hickey, Clint Eastwood (director)",2,
2006,Flicka,,20th Century Fox,"Alison Lohman, Maria Bello, Tim McGraw",1,
2006,Marie Antoinette,,Columbia Pictures,"Kirsten Dunst, Jason Schwartzman, Steve Coogan",2,
2006,The Prestige,,Touchstone Pictures /Warner Bros.,"Hugh Jackman, Christian Bale, Michael Caine, Scarlett Johansson, Christopher Nolan (director)",1,
2006,Babel ‡,,Paramount Vantage /Paramount Pictures,"Brad Pitt, Cate Blanchett, Gael García Bernal, Rinko Kikuchi, Adriana Barraza, Elle Fanning",2,
2006,Dirty Sanchez: the Movie,,Vertigo Films,"Matthew Pritchard, Michael Locke (The Pain Men), Lee Dainton, Dan Joyce",1,
2006,Saw III,,Lions Gate Entertainment,"Angus Macfadyen, Shawnee Smith, Donnie Wahlberg, Tobin Bell, Dina Meyer, Bahar Soomekh, J. Larose",2,
2006,Borat,,20th Century Fox,"Sacha Baron Cohen, Ken Davitian, Pamela Anderson, Pat Haggerty, Bob Barr, Larry Charles (director)",1,
2006,Flushed Away,,Paramount Pictures /DreamWorks Animation,"Hugh Jackman, Kate Winslet, Ian McKellen, Andy Serkis, Bill Nighy, Jean Reno",2,
2006,The Santa Clause 3: The Escape Clause,,Walt Disney Pictures,"Tim Allen, Martin Short, Elizabeth Mitchell, Ann-Margret, Alan Arkin, Judge Reinhold, Wendy Crewson,Eric Lloyd, Spencer Breslin, Liliana Mumy, Peter Boyle, Kevin Pollak, Michael Lembeck (director)",1,
2006,Volver ‡,,Sony Pictures Classics,"Penélope Cruz, Carmen Maura, Pedro Almodóvar (director)",2,
2006,A Good Year,,20th Century Fox,"Russell Crowe, Albert Finney, Ridley Scott (director)",1,
2006,Harsh Times,,Metro-Goldwyn-Mayer,"Christian Bale, Freddy Rodriguez, Eva Longoria",2,
2006,The Return,,Rogue Pictures,"Sarah Michelle Gellar, Peter O'Brien, Sam Shepard",1,
2006,Stranger Than Fiction,,Columbia Pictures,"Will Ferrell, Maggie Gyllenhaal, Dustin Hoffman, Emma Thompson",2,
2006,Bobby ‡,,The Weinstein Company,"Laurence Fishburne, Anthony Hopkins, Helen Hunt, Lindsay Lohan, William H. Macy, Demi Moore, Sharon Stone, Elijah Wood, Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez, Heather Graham, Joshua Jackson, Ashton Kutcher, Shia LaBeouf, Freddy Rodriguez, Martin Sheen, Christian Slater",1,
2006,Casino Royale,,MGM/Columbia,"Daniel Craig, Eva Green, Mads Mikkelsen, Judi Dench, Jeffrey Wright",2,
2006,For Your Consideration ‡,,Warner Independent,"Christopher Guest, Eugene Levy, Catherine O'Hara, Parker Posey, Jennifer Coolidge, Harry Shearer,Fred Willard, Jane Lynch",1,
2006,Happy Feet,,Warner Bros.,"Elijah Wood, Robin Williams, Brittany Murphy, Hugh Jackman, Nicole Kidman, Hugo Weaving",2,
2006,Let's Go to Prison,,Universal Studios,"Dax Shepard, Will Arnett",1,
2006,Deck the Halls,,20th Century Fox,"Danny DeVito, Matthew Broderick, Kristin Davis, Kristin Chenoweth",1,
2006,Déjà Vu,,Touchstone Pictures,"Denzel Washington, Val Kilmer, Jim Caviezel",2,
2006,The Fountain,,Warner Bros.,"Hugh Jackman, Rachel Weisz, Ellen Burstyn",1,
2006,Tenacious D in The Pick of Destiny,,New Line Cinema,"Jack Black, Kyle Gass, Jason Reed",2,
2006,The Nativity Story,,New Line Cinema,"Keisha Castle-Hughes, Shohreh Aghdashloo",0,
2006,Turistas,,Fox Atomic,"Josh Duhamel, Melissa George, Olivia Wilde",1,
2006,Van Wilder: The Rise of Taj,,Metro-Goldwyn-Mayer,Kal Penn,0,
2006,Apocalypto,,Touchstone Pictures,"Rudy Youngblood, Raoul Trujillo, Mel Gibson (director)",2,
2006,Blood Diamond,,Warner Bros.,"Leonardo DiCaprio, Jennifer Connelly, Djimon Hounsou, Edward Zwick (director)",1,
2006,The Holiday,,Columbia Pictures /Universal Pictures,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black, Edward Burns, Eli Wallach, Rufus Sewell, Lindsay Lohan, James Franco, Shannyn Sossamon, Kathryn Hahn, Odette Yustman, Nancy Meyers (director)",0,
2006,Unaccompanied Minors,,Warner Bros.,"Wilmer Valderrama, Lewis Black",1,
2006,Charlotte's Web,,Paramount Pictures /Nickelodeon Movies,"Julia Roberts, Dakota Fanning, Steve Buscemi, John Cleese, Oprah Winfrey, Cedric the Entertainer, Kathy Bates, Reba McEntire, Robert Redford, Thomas Haden Church, Beau Bridges, Kevin Anderson",2,
2006,Dreamgirls ‡,,DreamWorks Pictures /Paramount Pictures,"Jamie Foxx, Beyoncé Knowles, Eddie Murphy, Jennifer Hudson, Danny Glover, Anika Noni Rose",1,
2006,Eragon,,20th Century Fox,"Edward Speleers, Sienna Guillory, Djimon Hounsou, Jeremy Irons, Rachel Weisz, Robert Carlyle, John Malkovich",2,
2006,The Pursuit of Happyness,,Columbia Pictures,"Will Smith, Jaden Smith, Thandie Newton",1,
2006,Letters from Iwo Jima ‡,,Warner Bros. /DreamWorks Pictures,"Ken Watanabe, Clint Eastwood (director)",2,
2006,Rocky Balboa,,MGM / Columbia,"Sylvester Stallone, Milo Ventimiglia, Geraldine Hughes, Burt Young",1,
2006,Curse of the Golden Flower‡,,Sony Pictures Classics,"Chow Yun-fat, Gong Li, Jay Chou, Zhang Yimou (director)",2,
2006,The Good Shepherd,,Universal Studios,"Matt Damon, Robert De Niro, Angelina Jolie",2,
2006,Night at the Museum,,20th Century Fox,"Ben Stiller, Carla Gugino, Dick Van Dyke, Robin Williams, Mickey Rooney, Bill Cobbs, Ricky Gervais,Owen Wilson, Jake Cherry, Kim Raver, Steve Coogan, Patrick Gallagher, Charles Q. Murphy, Paul Rudd",1,
2006,We Are Marshall,,Warner Bros.,"Matthew McConaughey, Matthew Fox, Kate Mara, Anthony Mackie",0,
2006,Black Christmas,,MGM / Dimension Films /The Weinstein Co.,"Katie Cassidy, Michelle Trachtenberg, Mary Elizabeth Winstead, Crystal Lowe, Andrea Martin, Lacey Chabert",1,
2006,Children of Men ‡,,Universal Studios,"Clive Owen, Julianne Moore, Michael Caine",2,
2006,Notes on a Scandal ‡,,Fox Searchlight,"Judi Dench, Cate Blanchett",0,
2006,Arthur and the Invisibles ‡,,The Weinstein Company,"Freddie Highmore, Madonna, Jimmy Fallon, David Bowie, Mia Farrow, Snoop Dogg, Harvey Keitel, Robert De Niro",0,
2006,Pan's Labyrinth ‡,,Picturehouse,Guillermo del Toro (director),0,
2006,Pan's Labyrinth ‡,,Picturehouse,Guillermo del Toro (director),0,
2006,Night at the Museum,,20th Century Fox,"Ben Stiller, Carla Gugino, Dick Van Dyke, Robin Williams, Mickey Rooney, Bill Cobbs, Ricky Gervais,Owen Wilson, Jake Cherry, Kim Raver, Steve Coogan, Patrick Gallagher, Charles Q. Murphy, Paul Rudd",1,
2006,We Are Marshall,,Warner Bros.,"Matthew McConaughey, Matthew Fox, Kate Mara, Anthony Mackie",0,
2006,Black Christmas,,MGM / Dimension Films /The Weinstein Co.,"Katie Cassidy, Michelle Trachtenberg, Mary Elizabeth Winstead, Crystal Lowe, Andrea Martin, Lacey Chabert",1,
